MatchID,HomeTeamName,AwayTeamName,IsHomeTeam,IsAwayTeam,IsStaff,Country,ID,OfficialName,OfficialSurname,JerseyName,ShortName,GoalScored,CleanSheet,MatchPlayed,SuspendedIfBooked,Role
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,98843,Julian,Baumgartlinger,Baumgartlinger,Baumgartlinger,0,NA,Baumgartlinger,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,101177,Andreas,Ulmer,Ulmer,Ulmer,0,NA,Ulmer,FALSE,Defender
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,103354,Stefan,Ilsanker,Ilsanker,Ilsanker,0,NA,Ilsanker,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,1903428,Marko,Arnautovic,Arnautovic,Arnautovic,0,NA,Arnautovic,FALSE,Forward
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,1906540,David,Alaba,Alaba,Alaba,0,NA,Alaba,FALSE,Defender
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,1909713,Aleksandar,Dragovic,Dragovic,Dragovic,0,NA,Dragovic,FALSE,Defender
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,150182144,Marco,Friedl,Friedl,Friedl,0,NA,Friedl,FALSE,Defender
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250003976,Stefan,Lainer,Lainer,Lainer,0,NA,Lainer,FALSE,Defender
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250010552,Christopher,Trimmel,Trimmel,Trimmel,0,NA,Trimmel,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250020234,Martin,Hinteregger,Hinteregger,Hinteregger,0,NA,Hinteregger,FALSE,Defender
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250021810,Pavao,Pervan,Pervan,Pervan,NA,0,Pervan,FALSE,Goalkeeper
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250023832,Michael,Gregoritsch,Gregoritsch,Gregoritsch,0,NA,Gregoritsch,FALSE,Forward
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250024349,Marcel,Sabitzer,Sabitzer,Sabitzer,0,NA,Sabitzer,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250024351,Louis,Schaub,Schaub,Schaub,0,NA,Schaub,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250041706,Florian,Grillitsch,Grillitsch,Grillitsch,0,NA,Grillitsch,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250050403,Alessandro,Schöpf,Schöpf,Schöpf,0,NA,Schöpf,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250052757,Valentino,Lazaro,Lazaro,Lazaro,0,NA,Lazaro,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250055899,Alexander,Schlager,Schlager,A. Schlager,NA,0,A. Schlager,FALSE,Goalkeeper
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250056875,Daniel,Bachmann,Bachmann,Bachmann,NA,0,Bachmann,FALSE,Goalkeeper
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250065408,Xaver,Schlager,Xaver,X. Schlager,0,NA,X. Schlager,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250065413,Konrad,Laimer,Laimer,Laimer,0,NA,Laimer,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250065419,Stefan,Posch,Posch,Posch,0,NA,Posch,FALSE,Defender
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250073627,Philipp,Lienhart,Lienhart,Lienhart,0,NA,Lienhart,FALSE,Defender
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250075612,Karim,Onisiwo,Onisiwo,Onisiwo,0,NA,Onisiwo,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250089289,Christoph,Baumgartner,Baumgartner,Baumgartner,0,NA,Baumgartner,FALSE,Midfield
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250116789,Sasa,Kalajdzic,Kalajdzic,Kalajdzic,0,NA,Kalajdzic,FALSE,Forward
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Germany,1291,Thomas,Kristl,,,NA,NA,,,ACO
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Austria,250026111,Mario,Margreiter,,,NA,NA,,,ADMIN
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Germany,11745,Franco,Foda,,,NA,NA,,,CO
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Austria,250065423,Michael,Fiedler,,,NA,NA,,,DOC
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Austria,250075634,Gerhard,Zallinger,,,NA,NA,,,FTNCOA
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Austria,57064,Robert,Almer,,,NA,NA,,,GKCOA
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Austria,250075630,Jovo,Marjanovic,,,NA,NA,,,KITMAN
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Austria,250075631,Christoph,Ogris,,,NA,NA,,,MAS
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Austria,57063,Jürgen,Säumel,,,NA,NA,,,OTH
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Germany,250075632,Mike,Steverding,,,NA,NA,,,PH
2024442,Austria,North Macedonia,TRUE,FALSE,TRUE,Austria,250075633,Michael,Vettorazzi,,,NA,NA,,,PH
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250116833,Vlatko,Stojanovski,Stojanovski,Stojanovski,0,NA,Stojanovski,FALSE,Forward
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250091841,Eljif,Elmas,Elmas,Elmas,0,NA,Elmas,FALSE,Midfield
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250105582,Darko,Churlinov,Churlinov,Churlinov,0,NA,Churlinov,FALSE,Midfield
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250079552,Risto,Jankov,Jankov,Jankov,NA,0,Jankov,FALSE,Goalkeeper
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250072833,Milan,Ristovski,Ristovski,M. Ristovski,0,NA,M. Ristovski,FALSE,Midfield
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250059633,Marjan,Radeski,RADESKI,Radeski,0,NA,Radeski,FALSE,Forward
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250064634,Enis,Bardi,Bardi,Bardi,0,NA,Bardi,FALSE,Midfield
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250055992,Egzon,Bejtulai,Bejtullai,Bejtulai,0,NA,Bejtulai,FALSE,Defender
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250055403,Tihomir,Kostadinov,KOSTADINOV,Kostadinov,0,NA,Kostadinov,FALSE,Midfield
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250043103,Boban,Nikolov,NIKOLOV,Nikolov,0,NA,Nikolov,FALSE,Midfield
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250028268,Ezgjan,Alioski,Alioski,Alioski,0,NA,Alioski,FALSE,Defender
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250031583,Daniel,Avramovski,Avramovski,Avramovski,0,NA,Avramovski,FALSE,Forward
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250031588,Darko,Velkoski,D. Velkoski,D. Velkoski,0,NA,D. Velkoski,FALSE,Defender
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250031589,Gjoko,Zajkov,Zajkov,Zajkov,0,NA,Zajkov,FALSE,Defender
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250039878,Aleksandar,Trajkovski,Trajkovski,Trajkovski,0,NA,Trajkovski,FALSE,Forward
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250022169,Ferhan,Hasani,Hasani,Hasani,0,NA,Hasani,FALSE,Midfield
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250022908,Damjan,Siskovski,SHISHKOVSKI,Siskovski,NA,0,Siskovski,FALSE,Goalkeeper
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250022910,Visar,Musliu,Musliu,Musliu,0,NA,Musliu,FALSE,Defender
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250014421,Stole,Dimitrievski,Dimitrievski,Dimitrievski,NA,0,Dimitrievski,FALSE,Goalkeeper
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,52148,Goran,Pandev,Pandev,Pandev,0,NA,Pandev,FALSE,Forward
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,73471,Ivan,Trickovski,Trickovski,Trickovski,0,NA,Trickovski,FALSE,Forward
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,96418,Krste,Velkoski,Velkoski,K. Velkoski,0,NA,K. Velkoski,FALSE,Forward
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250004363,Stefan,Ristovski,Ristovski,Ristovski,0,NA,Ristovski,FALSE,Defender
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250005231,Arijan,Ademi,Ademi,Ademi,0,NA,Ademi,FALSE,Midfield
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,107972,Kire,Ristevski,Ristevski,Ristevski,0,NA,Ristevski,FALSE,Defender
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,107976,Stefan,Spirovski,Spirovski,Spirovski,0,NA,Spirovski,FALSE,Midfield
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,48629,Milan,Ilievski,,,NA,NA,,,ACO
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,52144,Bojan,Markovski,,,NA,NA,,,ADMIN
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,30379,Igor,Angelovski,,,NA,NA,,,CO
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,52141,Dancho,Masev,,,NA,NA,,,DIR
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,250073824,Aleksandar,Saveski,,,NA,NA,,,DOC
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,250112379,Borislav,Kalkovaliev,,,NA,NA,,,DOC
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,250099948,Ivan,Jovanovski,,,NA,NA,,,FTNCOA
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,44303,Zoran,Micevski,,,NA,NA,,,GKCOA
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,250112111,Djengis,Redjepi,,,NA,NA,,,OTH
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,250072839,Angele,Milevski,,,NA,NA,,,PH
2024442,Austria,North Macedonia,FALSE,TRUE,TRUE,North Macedonia,250076920,Bojan,Canevski,,,NA,NA,,,PH
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,71982,Thomas,Vermaelen,Vermaelen,Vermaelen,0,NA,Vermaelen,TRUE,Defender
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,98078,Simon,Mignolet,Mignolet,Mignolet,NA,0,Mignolet,FALSE,Goalkeeper
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,103333,Toby,Alderweireld,Alderweireld,Alderweireld,0,NA,Alderweireld,TRUE,Defender
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,103335,Axel,Witsel,Witsel,Witsel,0,NA,Witsel,FALSE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,103704,Jan,Vertonghen,Vertonghen,Vertonghen,0,NA,Vertonghen,FALSE,Defender
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,1902160,Eden,Hazard,E. Hazard,E. Hazard,0,NA,E. Hazard,FALSE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,1902165,Christian,Benteke,Benteke,Benteke,0,NA,Benteke,FALSE,Forward
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250003912,Thomas,Kaminski,Kaminski,Kaminski,NA,0,Kaminski,FALSE,Goalkeeper
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250007046,Matz,Sels,Sels,Sels,NA,0,Sels,FALSE,Goalkeeper
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250008901,Kevin,De Bruyne,De Bruyne,De Bruyne,1,NA,De Bruyne,FALSE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250010802,Romelu,Lukaku,R. Lukaku,Lukaku,3,NA,Lukaku,FALSE,Forward
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250011668,Thibaut,Courtois,COURTOIS,Courtois,NA,3,Courtois,FALSE,Goalkeeper
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250012551,Thorgan,Hazard,T. Hazard,T. Hazard,2,NA,T. Hazard,TRUE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250005255,Dedryck,Boyata,Boyata,Boyata,0,NA,Boyata,FALSE,Defender
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250019924,Dries,Mertens,Mertens,Mertens,0,NA,Mertens,FALSE,Forward
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250022315,Nacer,Chadli,Chadli,Chadli,0,NA,Chadli,FALSE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250023003,Dennis,Praet,Praet,Praet,0,NA,Praet,FALSE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250023009,Leandro,Trossard,Trossard,Trossard,0,NA,Trossard,FALSE,Forward
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250029318,Thomas,Meunier,Meunier,Meunier,1,NA,Meunier,FALSE,Defender
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250038932,Michy,Batshuayi,Batshuayi,Batshuayi,0,NA,Batshuayi,FALSE,Forward
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250040959,Yannick,Carrasco,CARRASCO,Carrasco,0,NA,Carrasco,FALSE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250042602,Leander,Dendoncker,Dendoncker,Dendoncker,0,NA,Dendoncker,FALSE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250058949,Timothy,Castagne,Castagne,Castagne,0,NA,Castagne,FALSE,Defender
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250064006,Youri,Tielemans,Tielemans,Tielemans,0,NA,Tielemans,FALSE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250064188,Hans,Vanaken,Vanaken,Vanaken,0,NA,Vanaken,FALSE,Midfield
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250064362,Jason,Denayer,Denayer,Denayer,0,NA,Denayer,FALSE,Defender
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250113142,Jeremy,Doku,Doku,Doku,0,NA,Doku,FALSE,Forward
2024486,Belgium,Italy,TRUE,FALSE,TRUE,Scotland,55522,Shaun,Maloney,,,NA,NA,,,ACO
2024486,Belgium,Italy,TRUE,FALSE,TRUE,Belgium,1902488,Piet,Erauw,,,NA,NA,,,ADMIN
2024486,Belgium,Italy,TRUE,FALSE,TRUE,Belgium,150415502,Erwin,Lemmens,,,NA,NA,,,ADMIN
2024486,Belgium,Italy,TRUE,FALSE,TRUE,Spain,250016130,Roberto,Martinez,,,NA,NA,,,CO
2024486,Belgium,Italy,TRUE,FALSE,TRUE,Belgium,250154901,Kristof,Sas,,,NA,NA,,,DOC
2024486,Belgium,Italy,TRUE,FALSE,TRUE,Wales,250123547,Richard,Evans,,,NA,NA,,,FTNCOA
2024486,Belgium,Italy,TRUE,FALSE,TRUE,Spain,250075949,Inaki,Vergara,,,NA,NA,,,GKCOA
2024486,Belgium,Italy,TRUE,FALSE,TRUE,Belgium,1902489,Guido,Van Onsem,,,NA,NA,,,KITMAN
2024486,Belgium,Italy,TRUE,FALSE,TRUE,France,24057,Thierry,Henry,,,NA,NA,,,OTH
2024486,Belgium,Italy,TRUE,FALSE,TRUE,Belgium,250082078,Geert,Neirynck,,,NA,NA,,,PH
2024486,Belgium,Italy,TRUE,FALSE,TRUE,England,250075930,Luke,Benstead,,,NA,NA,,,STCOA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250121401,Matteo,Pessina,Pessina,Pessina,2,NA,Pessina,TRUE,Midfield
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250138434,Gaetano,Castrovilli,Castrovilli,Castrovilli,0,NA,Castrovilli,FALSE,Midfield
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,59142,Giorgio,Chiellini,Chiellini,Chiellini,0,NA,Chiellini,FALSE,Defender
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250066739,Nicolò,Barella,Barella,Barella,0,NA,Barella,TRUE,Midfield
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250066747,Manuel,Locatelli,LOCATELLI,Locatelli,2,NA,Locatelli,FALSE,Midfield
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250066753,Alex,Meret,Meret,Meret,NA,0,Meret,FALSE,Goalkeeper
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250067749,,Jorginho,Jorginho,Jorginho,0,NA,Jorginho,FALSE,Midfield
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250078922,Gianluigi,Donnarumma,DONNARUMMA,G. Donnarumma,NA,3,G. Donnarumma,FALSE,Goalkeeper
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250090398,Federico,Chiesa,Chiesa,Chiesa,1,NA,Chiesa,FALSE,Midfield
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250091199,Alessandro,Bastoni,Bastoni,Bastoni,0,NA,Bastoni,FALSE,Defender
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250100056,,Emerson,Emerson,Emerson,0,NA,Emerson,FALSE,Defender
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250105617,Giacomo,Raspadori,Raspadori,Raspadori,0,NA,Raspadori,FALSE,Forward
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250112488,Rafael,Tolói,Tolói,Tolói,0,NA,Tolói,FALSE,Defender
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250064229,Giovanni,Di Lorenzo,Di Lorenzo,Di Lorenzo,0,NA,Di Lorenzo,TRUE,Defender
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250061597,Federico,Bernardeschi,Bernardeschi,Bernardeschi,0,NA,Bernardeschi,FALSE,Midfield
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250050378,Andrea,Belotti,Belotti,Belotti,0,NA,Belotti,FALSE,Forward
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250052957,Francesco,Acerbi,Acerbi,Acerbi,0,NA,Acerbi,FALSE,Defender
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250058759,Domenico,Berardi,Berardi,Berardi,0,NA,Berardi,FALSE,Forward
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250041741,Bryan,Cristante,CRISTANTE,Cristante,0,NA,Cristante,FALSE,Midfield
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250026037,Lorenzo,Insigne,Insigne,Insigne,1,NA,Insigne,FALSE,Forward
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250026962,Alessandro,Florenzi,FLORENZI,Florenzi,0,NA,Florenzi,FALSE,Defender
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250020885,Leonardo,Spinazzola,SPINAZZOLA,Spinazzola,0,NA,Spinazzola,FALSE,Defender
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250006200,Marco,Verratti,VERRATTI,Verratti,0,NA,Verratti,FALSE,Midfield
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250017925,Leonardo,Bonucci,Bonucci,Bonucci,0,NA,Bonucci,FALSE,Defender
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250005254,Ciro,Immobile,Immobile,Immobile,2,NA,Immobile,FALSE,Forward
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,106737,Salvatore,Sirigu,Sirigu,Sirigu,NA,1,Sirigu,FALSE,Goalkeeper
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,422,Alberico,Evani,,,NA,NA,,,ACO
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,150040534,Emiliano,Cozzi,,,NA,NA,,,ADMIN
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,105,Roberto,Mancini,,,NA,NA,,,CO
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,36652,Gabriele,Oriali,,,NA,NA,,,DIR
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,2218035,Andrea,Ferretti,,,NA,NA,,,DOC
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,250075971,Andrea,Scanavino,,,NA,NA,,,FTNCOA
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,250126605,Massimo,Battara,,,NA,NA,,,GKCOA
2024486,Belgium,Italy,FALSE,TRUE,TRUE,,107,,,,,NA,NA,,,OTH
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,250058775,Carmine,Costabile,,,NA,NA,,,OTH
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,250057698,Emanuele,Randelli,,,NA,NA,,,PH
2024486,Belgium,Italy,FALSE,TRUE,TRUE,Italy,250064398,Fabio,Sannino,,,NA,NA,,,PH
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,71982,Thomas,Vermaelen,Vermaelen,Vermaelen,0,NA,Vermaelen,FALSE,Defender
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,103333,Toby,Alderweireld,Alderweireld,Alderweireld,0,NA,Alderweireld,FALSE,Defender
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,103335,Axel,Witsel,Witsel,Witsel,0,NA,Witsel,FALSE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,103704,Jan,Vertonghen,Vertonghen,Vertonghen,0,NA,Vertonghen,FALSE,Defender
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,1902160,Eden,Hazard,E. Hazard,E. Hazard,0,NA,E. Hazard,FALSE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,1902165,Christian,Benteke,Benteke,Benteke,0,NA,Benteke,FALSE,Forward
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250005255,Dedryck,Boyata,Boyata,Boyata,0,NA,Boyata,FALSE,Defender
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250007046,Matz,Sels,Sels,Sels,NA,0,Sels,FALSE,Goalkeeper
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250008901,Kevin,De Bruyne,De Bruyne,De Bruyne,1,NA,De Bruyne,FALSE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250010802,Romelu,Lukaku,R. Lukaku,Lukaku,3,NA,Lukaku,FALSE,Forward
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250011668,Thibaut,Courtois,COURTOIS,Courtois,NA,2,Courtois,FALSE,Goalkeeper
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250012551,Thorgan,Hazard,T. Hazard,T. Hazard,1,NA,T. Hazard,TRUE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250019924,Dries,Mertens,Mertens,Mertens,0,NA,Mertens,FALSE,Forward
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250022315,Nacer,Chadli,Chadli,Chadli,0,NA,Chadli,FALSE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250023003,Dennis,Praet,Praet,Praet,0,NA,Praet,FALSE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250023009,Leandro,Trossard,Trossard,Trossard,0,NA,Trossard,FALSE,Forward
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250029318,Thomas,Meunier,Meunier,Meunier,1,NA,Meunier,FALSE,Defender
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250038932,Michy,Batshuayi,Batshuayi,Batshuayi,0,NA,Batshuayi,FALSE,Forward
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250040959,Yannick,Carrasco,CARRASCO,Carrasco,0,NA,Carrasco,FALSE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250042602,Leander,Dendoncker,Dendoncker,Dendoncker,0,NA,Dendoncker,FALSE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250058949,Timothy,Castagne,Castagne,Castagne,0,NA,Castagne,FALSE,Defender
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250064006,Youri,Tielemans,Tielemans,Tielemans,0,NA,Tielemans,FALSE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250064188,Hans,Vanaken,Vanaken,Vanaken,0,NA,Vanaken,FALSE,Midfield
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250064362,Jason,Denayer,Denayer,Denayer,0,NA,Denayer,FALSE,Defender
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,98078,Simon,Mignolet,Mignolet,Mignolet,NA,0,Mignolet,FALSE,Goalkeeper
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250113142,Jeremy,Doku,Doku,Doku,0,NA,Doku,FALSE,Forward
2024479,Belgium,Portugal,TRUE,FALSE,TRUE,Scotland,55522,Shaun,Maloney,,,NA,NA,,,ACO
2024479,Belgium,Portugal,TRUE,FALSE,TRUE,Belgium,1902488,Piet,Erauw,,,NA,NA,,,ADMIN
2024479,Belgium,Portugal,TRUE,FALSE,TRUE,Belgium,150415502,Erwin,Lemmens,,,NA,NA,,,ADMIN
2024479,Belgium,Portugal,TRUE,FALSE,TRUE,Spain,250016130,Roberto,Martinez,,,NA,NA,,,CO
2024479,Belgium,Portugal,TRUE,FALSE,TRUE,Belgium,250154901,Kristof,Sas,,,NA,NA,,,DOC
2024479,Belgium,Portugal,TRUE,FALSE,TRUE,Wales,250123547,Richard,Evans,,,NA,NA,,,FTNCOA
2024479,Belgium,Portugal,TRUE,FALSE,TRUE,Spain,250075949,Inaki,Vergara,,,NA,NA,,,GKCOA
2024479,Belgium,Portugal,TRUE,FALSE,TRUE,Belgium,1902489,Guido,Van Onsem,,,NA,NA,,,KITMAN
